0.02238195s, 0.00658599s, 0.00014311s, 0.01565285s, 363.02MB
0.02515034s, 0.00871585s, 0.00021866s, 0.01621583s, 363.02MB
0.02315593s, 0.00885204s, 0.00017991s, 0.01412398s, 363.02MB
0.02119085s, 0.00707826s, 0.00015207s, 0.01396052s, 363.02MB
0.05027360s, 0.00838342s, 0.00010653s, 0.04178366s, 363.02MB
0.02079701s, 0.00728164s, 0.00018766s, 0.01332771s, 363.02MB
0.02095264s, 0.00755896s, 0.00011315s, 0.01328053s, 363.02MB
0.02122698s, 0.00665451s, 0.00017897s, 0.01439350s, 363.02MB
0.02390947s, 0.00849231s, 0.00019618s, 0.01522098s, 363.02MB
0.02224204s, 0.00691733s, 0.00037151s, 0.01495320s, 363.02MB
0.02641987s, 0.00785911s, 0.00024460s, 0.01831616s, 363.02MB
0.02157264s, 0.00730058s, 0.00017420s, 0.01409786s, 363.02MB
0.02392462s, 0.00849233s, 0.00019116s, 0.01524113s, 363.02MB
0.02363484s, 0.00719533s, 0.00018304s, 0.01625648s, 363.02MB
0.02560522s, 0.00882096s, 0.00019683s, 0.01658743s, 363.02MB
0.02376891s, 0.00817137s, 0.00019909s, 0.01539845s, 363.02MB
0.02521941s, 0.00890540s, 0.00019475s, 0.01611926s, 363.02MB
0.02086182s, 0.00744185s, 0.00018718s, 0.01323279s, 363.02MB
0.02140474s, 0.00811902s, 0.00010632s, 0.01317940s, 363.02MB
0.02019277s, 0.00442887s, 0.00019389s, 0.01557000s, 363.02MB
0.02328742s, 0.00714114s, 0.00019294s, 0.01595334s, 363.02MB
0.02064264s, 0.00703620s, 0.00020961s, 0.01339683s, 363.02MB
0.02281522s, 0.00950090s, 0.00012098s, 0.01319334s, 363.02MB
0.02714229s, 0.00848685s, 0.00020107s, 0.01845437s, 363.02MB
0.02254948s, 0.00790295s, 0.00021427s, 0.01443226s, 363.02MB
0.02393132s, 0.00858612s, 0.00011760s, 0.01522760s, 363.02MB
0.01985823s, 0.00460642s, 0.00015006s, 0.01510175s, 363.02MB
0.02943878s, 0.00637448s, 0.00040509s, 0.02265921s, 363.02MB
0.02490876s, 0.00798562s, 0.00022162s, 0.01670152s, 363.02MB
0.02738272s, 0.00839423s, 0.00019226s, 0.01879622s, 363.02MB
0.02647760s, 0.00950826s, 0.00030034s, 0.01666900s, 363.02MB
0.02547277s, 0.00850589s, 0.00021917s, 0.01674771s, 363.02MB
0.02375734s, 0.00892188s, 0.00022763s, 0.01460783s, 363.02MB
0.02468772s, 0.00765799s, 0.00019601s, 0.01683372s, 363.02MB
0.02335840s, 0.00949437s, 0.00011043s, 0.01375360s, 363.02MB
0.02363565s, 0.00883237s, 0.00022173s, 0.01458155s, 363.02MB
0.02524777s, 0.00827524s, 0.00022369s, 0.01674883s, 363.02MB
0.02520991s, 0.00456474s, 0.00016087s, 0.02048430s, 363.02MB
0.02511727s, 0.00845432s, 0.00020344s, 0.01645952s, 363.02MB
0.01878489s, 0.00341909s, 0.00013495s, 0.01523085s, 363.02MB
0.02328666s, 0.00884259s, 0.00011708s, 0.01432700s, 363.02MB
0.02291995s, 0.00764396s, 0.00020646s, 0.01506953s, 363.02MB
0.02047780s, 0.00491433s, 0.00021244s, 0.01535103s, 363.02MB
0.02375972s, 0.00926553s, 0.00011703s, 0.01437716s, 363.02MB
0.02512924s, 0.00740757s, 0.00021298s, 0.01750869s, 363.02MB
0.02550608s, 0.00819583s, 0.00021421s, 0.01709603s, 363.02MB
0.02438467s, 0.00850444s, 0.00022351s, 0.01565672s, 363.02MB
0.01780010s, 0.00346840s, 0.00011720s, 0.01421451s, 363.02MB
0.02774614s, 0.00831947s, 0.00020883s, 0.01921784s, 363.02MB
0.02061880s, 0.00619767s, 0.00012540s, 0.01429573s, 363.02MB
0.02564564s, 0.00850429s, 0.00022643s, 0.01691492s, 363.02MB
0.02262335s, 0.00766339s, 0.00023424s, 0.01472572s, 363.02MB
0.02382930s, 0.00606573s, 0.00021386s, 0.01754971s, 363.02MB
0.02111372s, 0.00605208s, 0.00012867s, 0.01493298s, 363.02MB
0.02588875s, 0.00788284s, 0.00021841s, 0.01778750s, 363.02MB
0.02887938s, 0.00880538s, 0.00024079s, 0.01983320s, 363.02MB
0.02381619s, 0.00727461s, 0.00017338s, 0.01636820s, 363.02MB
0.02261079s, 0.00728650s, 0.00029622s, 0.01502808s, 363.02MB
0.02594687s, 0.00774334s, 0.00021868s, 0.01798486s, 363.02MB
0.01989155s, 0.00373662s, 0.00012858s, 0.01602636s, 363.02MB
0.01851755s, 0.00333562s, 0.00011557s, 0.01506636s, 363.02MB
0.02285342s, 0.00708656s, 0.00013898s, 0.01562788s, 363.02MB
0.02212054s, 0.00733496s, 0.00022141s, 0.01456418s, 363.02MB
0.01916957s, 0.00518580s, 0.00013177s, 0.01385200s, 363.02MB
0.02145814s, 0.00744221s, 0.00019126s, 0.01382467s, 363.02MB
0.02064187s, 0.00452393s, 0.00020593s, 0.01591200s, 363.02MB
0.02029939s, 0.00774240s, 0.00018864s, 0.01236835s, 363.02MB
0.02257189s, 0.00775055s, 0.00018373s, 0.01463761s, 363.02MB
0.02128861s, 0.00756550s, 0.00010994s, 0.01361317s, 363.02MB
0.02189947s, 0.00744892s, 0.00017838s, 0.01427217s, 363.02MB
0.02146467s, 0.00755399s, 0.00020244s, 0.01370824s, 363.02MB
0.02758747s, 0.00803297s, 0.00021669s, 0.01933781s, 363.02MB
0.02086688s, 0.00708486s, 0.00019394s, 0.01358808s, 363.02MB
0.02067434s, 0.00672506s, 0.00022434s, 0.01372494s, 363.02MB
0.02184174s, 0.00751377s, 0.00019974s, 0.01412823s, 363.02MB
0.02123608s, 0.00746103s, 0.00019565s, 0.01357939s, 363.02MB
0.02146883s, 0.00746602s, 0.00019475s, 0.01380806s, 363.02MB
0.02401430s, 0.00878839s, 0.00020070s, 0.01502521s, 363.02MB
0.02055888s, 0.00678382s, 0.00019536s, 0.01357970s, 363.02MB
0.02130462s, 0.00627490s, 0.00021170s, 0.01481802s, 363.02MB
0.02377955s, 0.00903603s, 0.00020492s, 0.01453860s, 363.02MB
0.02443253s, 0.00862205s, 0.00019764s, 0.01561284s, 363.02MB
0.01950571s, 0.00668429s, 0.00018930s, 0.01263212s, 363.02MB
0.02292815s, 0.00848518s, 0.00011977s, 0.01432320s, 363.02MB
0.02922639s, 0.00913797s, 0.00030397s, 0.01978445s, 363.02MB
0.02273202s, 0.00562149s, 0.00014307s, 0.01696747s, 363.02MB
0.02322921s, 0.00755539s, 0.00018131s, 0.01549251s, 363.02MB
0.01812807s, 0.00435648s, 0.00011907s, 0.01365251s, 363.02MB
0.02253067s, 0.00825757s, 0.00012486s, 0.01414823s, 363.02MB
0.01873465s, 0.00542155s, 0.00012871s, 0.01318440s, 363.02MB
0.02211739s, 0.00755597s, 0.00020235s, 0.01435907s, 363.02MB
0.02437193s, 0.00783761s, 0.00020329s, 0.01633103s, 363.02MB
0.02010564s, 0.00680578s, 0.00019539s, 0.01310446s, 363.02MB
0.02382861s, 0.00766700s, 0.00018906s, 0.01597255s, 363.02MB
0.02447658s, 0.00782059s, 0.00019357s, 0.01646241s, 363.02MB
0.02161240s, 0.00652231s, 0.00010283s, 0.01498726s, 363.02MB
0.02460502s, 0.00773499s, 0.00018537s, 0.01668466s, 363.02MB
0.02600804s, 0.00694470s, 0.00018619s, 0.01887715s, 363.02MB
0.02404156s, 0.00693408s, 0.00020319s, 0.01690429s, 363.02MB
0.09415726s, 0.00570185s, 0.00013636s, 0.08831906s, 363.02MB
0.02147230s, 0.00579443s, 0.00021577s, 0.01546210s, 363.02MB
0.02508113s, 0.00862309s, 0.00020901s, 0.01624904s, 363.02MB
0.02353625s, 0.00821089s, 0.00021330s, 0.01511207s, 363.02MB
0.02295062s, 0.00903159s, 0.00011652s, 0.01380252s, 363.02MB
0.02239796s, 0.00866086s, 0.00010935s, 0.01362775s, 363.02MB
0.01965879s, 0.00662857s, 0.00019043s, 0.01283979s, 363.02MB
0.02429286s, 0.00671055s, 0.00019987s, 0.01738244s, 363.02MB
0.02369787s, 0.00767580s, 0.00018992s, 0.01583215s, 363.02MB
0.02331004s, 0.00889300s, 0.00021920s, 0.01419784s, 363.02MB
0.02455563s, 0.00773858s, 0.00019061s, 0.01662645s, 363.02MB
0.02437935s, 0.00722540s, 0.00019481s, 0.01695913s, 363.02MB
0.02274845s, 0.00830907s, 0.00022524s, 0.01421414s, 363.02MB
0.02176575s, 0.00747005s, 0.00018179s, 0.01411390s, 363.02MB
0.01978183s, 0.00677901s, 0.00018187s, 0.01282095s, 363.02MB
0.02163950s, 0.00770674s, 0.00019731s, 0.01373545s, 363.02MB
0.02054764s, 0.00688491s, 0.00020091s, 0.01346181s, 363.02MB
0.02176021s, 0.00830751s, 0.00020941s, 0.01324330s, 363.02MB
0.02637591s, 0.00783643s, 0.00020720s, 0.01833228s, 363.02MB
0.02213641s, 0.00752640s, 0.00018491s, 0.01442510s, 363.02MB
0.02312051s, 0.00673640s, 0.00018915s, 0.01619496s, 363.02MB
0.02167340s, 0.00756359s, 0.00022774s, 0.01388208s, 363.02MB
0.02666340s, 0.00822097s, 0.00020191s, 0.01824053s, 363.02MB
0.02470930s, 0.00862425s, 0.00022969s, 0.01585536s, 363.02MB
0.02654191s, 0.00881639s, 0.00019970s, 0.01752582s, 363.02MB
0.02486033s, 0.00860186s, 0.00022327s, 0.01603519s, 363.02MB
0.02300509s, 0.00503519s, 0.00015617s, 0.01781373s, 363.02MB
0.02076717s, 0.00586534s, 0.00011323s, 0.01478860s, 363.02MB
0.02278874s, 0.00718970s, 0.00014686s, 0.01545218s, 363.02MB
0.02238765s, 0.00661141s, 0.00011633s, 0.01565991s, 363.02MB
0.02570778s, 0.00761827s, 0.00031844s, 0.01777107s, 363.02MB
0.02237918s, 0.00740965s, 0.00020271s, 0.01476682s, 363.02MB
0.02648981s, 0.00745250s, 0.00020177s, 0.01883554s, 363.02MB
0.02479080s, 0.00858679s, 0.00022367s, 0.01598034s, 363.02MB
0.02383725s, 0.00830294s, 0.00021347s, 0.01532084s, 363.02MB
0.02389649s, 0.00916631s, 0.00011589s, 0.01461429s, 363.02MB
0.02493876s, 0.00821891s, 0.00022598s, 0.01649388s, 363.02MB
0.02524745s, 0.00785246s, 0.00022148s, 0.01717351s, 363.02MB
0.02457235s, 0.00800124s, 0.00021623s, 0.01635487s, 363.02MB
0.02594876s, 0.00803739s, 0.00025089s, 0.01766048s, 363.02MB
0.02882520s, 0.00887954s, 0.00023756s, 0.01970810s, 363.02MB
0.02124580s, 0.00792411s, 0.00024568s, 0.01307600s, 363.02MB
0.02531969s, 0.00832047s, 0.00024834s, 0.01675088s, 363.02MB
0.02156646s, 0.00786346s, 0.00021147s, 0.01349152s, 363.02MB
0.02576885s, 0.00867786s, 0.00022264s, 0.01686834s, 363.02MB
0.02508204s, 0.00851527s, 0.00017385s, 0.01639292s, 361.80MB
0.02538922s, 0.00794539s, 0.00019463s, 0.01724921s, 361.80MB
0.01868318s, 0.00485048s, 0.00012863s, 0.01370408s, 361.80MB
0.01726907s, 0.00420032s, 0.00010422s, 0.01296453s, 361.80MB
0.02187301s, 0.00729208s, 0.00022235s, 0.01435858s, 361.80MB
0.02173434s, 0.00800043s, 0.00022713s, 0.01350677s, 361.80MB
0.02146409s, 0.00766610s, 0.00013379s, 0.01366420s, 361.80MB
0.02273631s, 0.00829394s, 0.00021737s, 0.01422500s, 361.80MB
0.02309992s, 0.00815346s, 0.00021745s, 0.01472901s, 361.80MB
0.02202851s, 0.00878466s, 0.00019809s, 0.01304575s, 361.80MB
0.02283739s, 0.00851436s, 0.00022952s, 0.01409351s, 361.80MB
0.02178862s, 0.00778859s, 0.00016441s, 0.01383562s, 361.80MB
0.02348411s, 0.00766416s, 0.00018312s, 0.01563683s, 361.80MB
0.02207969s, 0.00483647s, 0.00012762s, 0.01711560s, 361.80MB
0.02465138s, 0.00844076s, 0.00019862s, 0.01601199s, 361.80MB
0.02068647s, 0.00721705s, 0.00018771s, 0.01328171s, 361.80MB
0.02343817s, 0.00689090s, 0.00019652s, 0.01635075s, 361.80MB
0.02436941s, 0.00803237s, 0.00019821s, 0.01613883s, 361.80MB
0.02196908s, 0.00844282s, 0.00016406s, 0.01336220s, 361.80MB
0.01987649s, 0.00714654s, 0.00020153s, 0.01252842s, 361.80MB
0.02123028s, 0.00867094s, 0.00012338s, 0.01243595s, 361.80MB
0.02171076s, 0.00788893s, 0.00020742s, 0.01361441s, 361.80MB
0.02184217s, 0.00782449s, 0.00019761s, 0.01382007s, 361.80MB
0.02546110s, 0.00884644s, 0.00012334s, 0.01649132s, 361.80MB
0.02032290s, 0.00664733s, 0.00012962s, 0.01354595s, 361.80MB
0.02392059s, 0.00768104s, 0.00019499s, 0.01604456s, 361.80MB
0.02285809s, 0.00897566s, 0.00013979s, 0.01374264s, 361.80MB
0.02282603s, 0.00757666s, 0.00018423s, 0.01506515s, 361.80MB
0.02149364s, 0.00781274s, 0.00021925s, 0.01346165s, 361.80MB
0.02306909s, 0.00893601s, 0.00022693s, 0.01390614s, 361.80MB
0.01888789s, 0.00420122s, 0.00012695s, 0.01455972s, 361.80MB
0.02373729s, 0.00764638s, 0.00019567s, 0.01589524s, 361.80MB
0.02284547s, 0.00717035s, 0.00021517s, 0.01545995s, 361.80MB
0.02221643s, 0.00699383s, 0.00033876s, 0.01488384s, 361.80MB
0.02173715s, 0.00685942s, 0.00018206s, 0.01469567s, 361.80MB
0.02064000s, 0.00447508s, 0.00012560s, 0.01603932s, 361.80MB
0.02193720s, 0.00691985s, 0.00018419s, 0.01483316s, 361.80MB
0.02258105s, 0.00757129s, 0.00018859s, 0.01482117s, 361.80MB
0.02210923s, 0.00747679s, 0.00018083s, 0.01445160s, 361.80MB
0.02161990s, 0.00688830s, 0.00018655s, 0.01454505s, 361.80MB
0.02268983s, 0.00754127s, 0.00018265s, 0.01496592s, 361.80MB
0.02246542s, 0.00738086s, 0.00018409s, 0.01490047s, 361.80MB
0.02193919s, 0.00699694s, 0.00017787s, 0.01476438s, 361.80MB
0.01971673s, 0.00473428s, 0.00014008s, 0.01484237s, 361.80MB
0.02038783s, 0.00678540s, 0.00017937s, 0.01342306s, 361.80MB
0.02046601s, 0.00664146s, 0.00013439s, 0.01369015s, 361.80MB
0.02411916s, 0.00810571s, 0.00019690s, 0.01581655s, 361.80MB
0.02274565s, 0.00747374s, 0.00017759s, 0.01509433s, 361.80MB
0.02208762s, 0.00807665s, 0.00020516s, 0.01380581s, 361.80MB
0.02243931s, 0.00778409s, 0.00018217s, 0.01447305s, 361.80MB
0.02162058s, 0.00776447s, 0.00019939s, 0.01365672s, 361.80MB
0.02372701s, 0.00762973s, 0.00020991s, 0.01588736s, 361.80MB
0.02285361s, 0.00731634s, 0.00019709s, 0.01534018s, 361.80MB
0.02079307s, 0.00623906s, 0.00016724s, 0.01438678s, 361.80MB
0.02426858s, 0.00881697s, 0.00021918s, 0.01523244s, 361.80MB
0.02530662s, 0.00829433s, 0.00019793s, 0.01681436s, 361.80MB
0.02621711s, 0.00737590s, 0.00019976s, 0.01864145s, 361.80MB
0.02224984s, 0.00782701s, 0.00012301s, 0.01429982s, 361.80MB
0.02365538s, 0.00799891s, 0.00011421s, 0.01554226s, 361.80MB
0.02478577s, 0.00716980s, 0.00021405s, 0.01740192s, 361.80MB
0.02629491s, 0.00801681s, 0.00020460s, 0.01807350s, 361.80MB
0.02343782s, 0.00674278s, 0.00024193s, 0.01645311s, 361.80MB
0.02578228s, 0.00752019s, 0.00019515s, 0.01806695s, 361.80MB
0.02458441s, 0.00595002s, 0.00019392s, 0.01844047s, 361.80MB
0.02639787s, 0.00870872s, 0.00022023s, 0.01746892s, 361.80MB
0.02541726s, 0.00740487s, 0.00020945s, 0.01780293s, 361.80MB
0.02322402s, 0.00740830s, 0.00021030s, 0.01560542s, 361.80MB
0.02285915s, 0.00674457s, 0.00020398s, 0.01591060s, 361.80MB
0.02349553s, 0.00682775s, 0.00022416s, 0.01644361s, 361.80MB
0.02131566s, 0.00684140s, 0.00020603s, 0.01426824s, 361.80MB
0.02182857s, 0.00715263s, 0.00020426s, 0.01447168s, 361.80MB
0.02296652s, 0.00744129s, 0.00019863s, 0.01532659s, 361.80MB
0.02296594s, 0.00699395s, 0.00020741s, 0.01576457s, 361.80MB
0.02121879s, 0.00643924s, 0.00021803s, 0.01456152s, 361.80MB
0.02309535s, 0.00701100s, 0.00022589s, 0.01585846s, 361.80MB
0.02074460s, 0.00453183s, 0.00013598s, 0.01607680s, 361.80MB
0.02223564s, 0.00854263s, 0.00032380s, 0.01336921s, 361.80MB
0.02803043s, 0.00848724s, 0.00021081s, 0.01933238s, 361.80MB
0.02074009s, 0.00846749s, 0.00011326s, 0.01215934s, 361.80MB
0.01826449s, 0.00638336s, 0.00011801s, 0.01176313s, 361.80MB
0.02258548s, 0.00959509s, 0.00022136s, 0.01276904s, 361.80MB
0.02236292s, 0.00859158s, 0.00020747s, 0.01356388s, 361.80MB
0.01894834s, 0.00463264s, 0.00012390s, 0.01419180s, 361.80MB
0.01916036s, 0.00776917s, 0.00018006s, 0.01121112s, 361.80MB
0.03532983s, 0.00479014s, 0.00012942s, 0.03041027s, 361.80MB
0.01913901s, 0.00721040s, 0.00010724s, 0.01182137s, 361.80MB
0.02083397s, 0.00804669s, 0.00023842s, 0.01254886s, 361.80MB
0.02168197s, 0.00858395s, 0.00010880s, 0.01298922s, 361.80MB
0.02417354s, 0.00849971s, 0.00019914s, 0.01547469s, 361.80MB
0.02206421s, 0.00866644s, 0.00020044s, 0.01319734s, 361.80MB
0.02138577s, 0.00797934s, 0.00021162s, 0.01319480s, 361.80MB
0.02718390s, 0.00676276s, 0.00027926s, 0.02014188s, 361.80MB
0.02488585s, 0.00737661s, 0.00017725s, 0.01733199s, 361.80MB
0.01987650s, 0.00552771s, 0.00014332s, 0.01420547s, 361.80MB
0.02534771s, 0.00814293s, 0.00022895s, 0.01697583s, 361.80MB
0.02537980s, 0.00889455s, 0.00023467s, 0.01625057s, 361.80MB
0.02444422s, 0.00819243s, 0.00019290s, 0.01605889s, 361.80MB
0.02620586s, 0.00992423s, 0.00022420s, 0.01605743s, 361.80MB
0.02817886s, 0.00817293s, 0.00023130s, 0.01977463s, 361.80MB
0.02737102s, 0.00850913s, 0.00027642s, 0.01858547s, 361.80MB
0.02444283s, 0.00860418s, 0.00011804s, 0.01572061s, 361.80MB
0.02661396s, 0.00776153s, 0.00017974s, 0.01867268s, 361.80MB
0.02445136s, 0.00798229s, 0.00017357s, 0.01629550s, 361.80MB
0.02502387s, 0.00856378s, 0.00019808s, 0.01626201s, 361.80MB
0.02781436s, 0.00820971s, 0.00013823s, 0.01946641s, 361.80MB
0.02406851s, 0.00864231s, 0.00011395s, 0.01531226s, 361.80MB
0.02378018s, 0.00795144s, 0.00019176s, 0.01563698s, 361.80MB
0.02484658s, 0.00874044s, 0.00020332s, 0.01590282s, 361.80MB
0.02442976s, 0.00862609s, 0.00010912s, 0.01569454s, 361.80MB
0.02528355s, 0.00543950s, 0.00026125s, 0.01958280s, 361.80MB
0.02507837s, 0.00863553s, 0.00012022s, 0.01632262s, 361.80MB
0.02396384s, 0.00882259s, 0.00021965s, 0.01492159s, 361.80MB
0.02376762s, 0.00804252s, 0.00020419s, 0.01552091s, 361.80MB
0.02371692s, 0.00869791s, 0.00020274s, 0.01481628s, 361.80MB
0.02154717s, 0.00604042s, 0.00028900s, 0.01521775s, 361.80MB
0.02121546s, 0.00609539s, 0.00013388s, 0.01498619s, 361.80MB
0.01993311s, 0.00698276s, 0.00018240s, 0.01276795s, 361.80MB
0.02487437s, 0.00906654s, 0.00012818s, 0.01567964s, 361.80MB
0.02488364s, 0.00815231s, 0.00019919s, 0.01653214s, 361.80MB
0.02512000s, 0.00870941s, 0.00021626s, 0.01619433s, 361.80MB
0.02437569s, 0.00869347s, 0.00020117s, 0.01548105s, 361.80MB
0.02111189s, 0.00797541s, 0.00018149s, 0.01295499s, 361.80MB
0.05726040s, 0.00831487s, 0.00020603s, 0.04873950s, 361.80MB
0.02502831s, 0.00831686s, 0.00019957s, 0.01651188s, 361.80MB
0.02305109s, 0.00830244s, 0.00023547s, 0.01451318s, 361.80MB
0.02114162s, 0.00794476s, 0.00014314s, 0.01305372s, 361.80MB
0.02242536s, 0.00746238s, 0.00018411s, 0.01477887s, 361.80MB
0.02041047s, 0.00671185s, 0.00011149s, 0.01358712s, 361.80MB
0.02341929s, 0.00744620s, 0.00019771s, 0.01577539s, 361.80MB
0.02316399s, 0.00719497s, 0.00017845s, 0.01579057s, 361.80MB
0.02414318s, 0.00885172s, 0.00012360s, 0.01516786s, 361.80MB
0.02260252s, 0.00786716s, 0.00018812s, 0.01454724s, 361.80MB
0.02318668s, 0.00855727s, 0.00012964s, 0.01449978s, 361.80MB
0.02451166s, 0.00911422s, 0.00021042s, 0.01518702s, 361.80MB
0.02475377s, 0.00816986s, 0.00023580s, 0.01634811s, 361.80MB
0.02483304s, 0.00843512s, 0.00023650s, 0.01616142s, 361.80MB
0.02318269s, 0.00873328s, 0.00030186s, 0.01414755s, 361.80MB
0.02315941s, 0.00877521s, 0.00011982s, 0.01426438s, 361.80MB
0.02234032s, 0.00850737s, 0.00011550s, 0.01371745s, 361.80MB
0.02320503s, 0.00854857s, 0.00020928s, 0.01444718s, 361.80MB
0.02273509s, 0.00811967s, 0.00013198s, 0.01448345s, 361.80MB
0.02415619s, 0.00803285s, 0.00020711s, 0.01591623s, 361.80MB
0.01941649s, 0.00535448s, 0.00018579s, 0.01387623s, 361.80MB
0.02572633s, 0.00800276s, 0.00024358s, 0.01747999s, 361.80MB
0.02502948s, 0.00828962s, 0.00025294s, 0.01648691s, 361.80MB
0.02436272s, 0.00745395s, 0.00022419s, 0.01668458s, 361.80MB
0.02223107s, 0.00819924s, 0.00031886s, 0.01371297s, 361.80MB
0.02397351s, 0.00875696s, 0.00035689s, 0.01485966s, 361.80MB
0.02263011s, 0.00763476s, 0.00020133s, 0.01479401s, 361.80MB
0.01877469s, 0.00403135s, 0.00012872s, 0.01461462s, 361.80MB
0.02000191s, 0.00635918s, 0.00012953s, 0.01351321s, 361.80MB
0.02536673s, 0.00844203s, 0.00020750s, 0.01671720s, 361.80MB
0.02451879s, 0.00751584s, 0.00023817s, 0.01676479s, 361.80MB
0.02434351s, 0.00838530s, 0.00022327s, 0.01573494s, 361.80MB
0.02015441s, 0.00533864s, 0.00028330s, 0.01453248s, 361.80MB
0.02190115s, 0.00495492s, 0.00013181s, 0.01681442s, 361.80MB
0.02354130s, 0.00688265s, 0.00019388s, 0.01646477s, 361.80MB
0.02540518s, 0.00822369s, 0.00019447s, 0.01698702s, 361.80MB
0.02085229s, 0.00664753s, 0.00009781s, 0.01410695s, 361.80MB
0.02189662s, 0.00774053s, 0.00020185s, 0.01395424s, 361.80MB
0.01794016s, 0.00745143s, 0.00019820s, 0.01029053s, 361.80MB
0.01907067s, 0.00804261s, 0.00020027s, 0.01082779s, 361.80MB
0.02288314s, 0.00838630s, 0.00019885s, 0.01429799s, 361.80MB
0.02102253s, 0.00776048s, 0.00018065s, 0.01308141s, 361.80MB
0.02137942s, 0.00750208s, 0.00017354s, 0.01370380s, 361.80MB
0.01824869s, 0.00547408s, 0.00020457s, 0.01257004s, 361.80MB
0.02249854s, 0.00827749s, 0.00020761s, 0.01401344s, 361.80MB
0.02046179s, 0.00784196s, 0.00018543s, 0.01243440s, 361.80MB
0.02150373s, 0.00839071s, 0.00011795s, 0.01299508s, 361.80MB
0.02252299s, 0.00885045s, 0.00020107s, 0.01347148s, 361.80MB
0.02041856s, 0.00642653s, 0.00025481s, 0.01373723s, 361.80MB
0.01834207s, 0.00742085s, 0.00014333s, 0.01077789s, 361.80MB
0.02582683s, 0.00854641s, 0.00022676s, 0.01705366s, 361.80MB
0.02074805s, 0.00805969s, 0.00013788s, 0.01255047s, 361.80MB
0.01881555s, 0.00494480s, 0.00020868s, 0.01366207s, 361.80MB
0.02102106s, 0.00761926s, 0.00018601s, 0.01321579s, 361.80MB
0.02079693s, 0.00767092s, 0.00018337s, 0.01294264s, 361.80MB
0.02392612s, 0.00842455s, 0.00011498s, 0.01538658s, 361.80MB
0.02049146s, 0.00808309s, 0.00017967s, 0.01222870s, 361.80MB
0.01831282s, 0.00587795s, 0.00017796s, 0.01225691s, 361.80MB
0.01869541s, 0.00663699s, 0.00011831s, 0.01194011s, 361.80MB
0.01940037s, 0.00749729s, 0.00020998s, 0.01169310s, 361.80MB
0.01882348s, 0.00713590s, 0.00018254s, 0.01150504s, 361.80MB
0.02000403s, 0.00723850s, 0.00019700s, 0.01256853s, 361.80MB
0.02078758s, 0.00725566s, 0.00017683s, 0.01335509s, 361.80MB
0.02237762s, 0.00684522s, 0.00018004s, 0.01535236s, 361.80MB
0.02117234s, 0.00765114s, 0.00022173s, 0.01329947s, 361.80MB
0.02040566s, 0.00551370s, 0.00022812s, 0.01466384s, 361.80MB
0.02412156s, 0.00770191s, 0.00022078s, 0.01619886s, 361.80MB
0.02502326s, 0.00868821s, 0.00011320s, 0.01622185s, 361.80MB
0.02235793s, 0.00742371s, 0.00021328s, 0.01472094s, 361.80MB
0.02487372s, 0.00833805s, 0.00020389s, 0.01633178s, 361.80MB
0.02140222s, 0.00425154s, 0.00015502s, 0.01699565s, 361.80MB
0.02439266s, 0.00880231s, 0.00020035s, 0.01538999s, 361.80MB
0.02314311s, 0.00894006s, 0.00010792s, 0.01409513s, 361.80MB
0.02430778s, 0.00942524s, 0.00023424s, 0.01464829s, 361.80MB
0.03018944s, 0.00690035s, 0.00061225s, 0.02267684s, 361.80MB
0.02098694s, 0.00442337s, 0.00012029s, 0.01644328s, 361.80MB
0.02405586s, 0.00758875s, 0.00013987s, 0.01632724s, 361.80MB
0.02431114s, 0.00847036s, 0.00015114s, 0.01568964s, 361.80MB
0.02424568s, 0.00728029s, 0.00014012s, 0.01682527s, 361.80MB
0.02220634s, 0.00760260s, 0.00011243s, 0.01449130s, 361.80MB
0.02691650s, 0.00795711s, 0.00023429s, 0.01872510s, 361.80MB
0.02405999s, 0.00782210s, 0.00019014s, 0.01604775s, 361.80MB
0.02111014s, 0.00630792s, 0.00010930s, 0.01469291s, 361.80MB
0.02473088s, 0.00906477s, 0.00020600s, 0.01546012s, 361.80MB
0.02384937s, 0.00401474s, 0.00010700s, 0.01972764s, 361.80MB
0.01832565s, 0.00440914s, 0.00010535s, 0.01381117s, 361.80MB
0.01799002s, 0.00427163s, 0.00011159s, 0.01360680s, 361.80MB
0.01914026s, 0.00430224s, 0.00011498s, 0.01472304s, 361.80MB
0.01985181s, 0.00444266s, 0.00011573s, 0.01529342s, 361.80MB
0.02027651s, 0.00430617s, 0.00011458s, 0.01585575s, 361.80MB
0.02548481s, 0.00735098s, 0.00018068s, 0.01795314s, 361.80MB
0.02045615s, 0.00458981s, 0.00011024s, 0.01575609s, 361.80MB
0.02160515s, 0.00719909s, 0.00012441s, 0.01428165s, 361.80MB
0.02157529s, 0.00709393s, 0.00018492s, 0.01429644s, 361.80MB
0.02598157s, 0.00844317s, 0.00012864s, 0.01740976s, 361.80MB
0.02847878s, 0.00862972s, 0.00021731s, 0.01963175s, 361.80MB
0.02223645s, 0.00689374s, 0.00018586s, 0.01515685s, 361.80MB
0.02511622s, 0.00899894s, 0.00011187s, 0.01600542s, 361.80MB
0.02453806s, 0.00832943s, 0.00021063s, 0.01599800s, 361.80MB
0.02430379s, 0.00809557s, 0.00021413s, 0.01599409s, 361.80MB
0.02554466s, 0.00553698s, 0.00014617s, 0.01986152s, 361.80MB
0.01862600s, 0.00565492s, 0.00012914s, 0.01284194s, 361.80MB
